time_Schubert_D911-03_HU33,time_Schubert_D911-03_SC06,time_Schubert_D911-03_2,time_Schubert_D911-03,measure_Schubert_D911-03_2,time_sync_reference
110.760000,103.620000,167.120000,167.120000,42.530000,110.760000
110.780000,103.640000,167.140000,167.140000,42.535000,110.780000
110.800000,103.660000,167.160000,167.160000,42.540000,110.800000
110.820000,103.680000,167.180000,167.180000,42.545000,110.820000
110.840000,103.700000,167.200000,167.200000,42.550000,110.840000
110.860000,103.720000,167.220000,167.220000,42.555000,110.860000
110.880000,103.740000,167.240000,167.240000,42.560000,110.880000
110.900000,103.760000,167.260000,167.260000,42.565000,110.900000
110.920000,103.780000,167.280000,167.280000,42.570000,110.920000
110.940000,103.800000,167.300000,167.800000,42.575000,110.940000
110.960000,103.820000,167.320000,167.820000,42.580000,110.960000
110.980000,103.840000,167.840000,167.840000,42.710000,110.980000
111.000000,103.860000,167.860000,167.860000,42.715000,111.000000
111.020000,103.880000,167.880000,167.880000,42.720000,111.020000
111.040000,103.900000,167.900000,167.900000,42.725000,111.040000
111.060000,103.920000,167.920000,167.920000,42.730000,111.060000
111.080000,103.940000,167.940000,167.940000,42.735000,111.080000
111.100000,103.960000,167.960000,167.960000,42.740000,111.100000
111.120000,103.980000,167.980000,167.980000,42.745000,111.120000
111.140000,104.000000,168.000000,168.000000,42.750000,111.140000
111.160000,104.020000,168.020000,168.020000,42.755000,111.160000
111.180000,104.040000,168.040000,168.040000,42.760000,111.180000
111.200000,104.060000,168.060000,168.060000,42.765000,111.200000
111.220000,104.080000,168.080000,168.080000,42.770000,111.220000
111.240000,104.100000,168.100000,168.100000,42.775000,111.240000
111.260000,104.120000,168.120000,168.120000,42.780000,111.260000
111.280000,104.140000,168.140000,168.140000,42.785000,111.280000
111.300000,104.160000,168.160000,168.160000,42.790000,111.300000
111.320000,104.180000,168.180000,168.180000,42.795000,111.320000
111.340000,104.200000,168.200000,168.200000,42.800000,111.340000
111.360000,104.220000,168.220000,168.220000,42.805000,111.360000
111.380000,104.240000,168.240000,168.240000,42.810000,111.380000
111.400000,104.260000,168.260000,168.260000,42.815000,111.400000
111.420000,104.280000,168.280000,168.280000,42.820000,111.420000
111.440000,104.300000,168.300000,168.300000,42.825000,111.440000
111.460000,104.320000,168.320000,168.320000,42.830000,111.460000
111.480000,104.340000,168.340000,168.340000,42.835000,111.480000
111.500000,104.360000,168.620000,168.620000,42.905000,111.500000
111.520000,104.380000,168.640000,168.640000,42.910000,111.520000
111.540000,104.400000,168.660000,168.660000,42.915000,111.540000
111.560000,104.500000,168.680000,168.680000,42.920000,111.560000
111.580000,104.520000,168.700000,168.700000,42.925000,111.580000
111.600000,104.540000,168.720000,168.720000,42.930000,111.600000
111.620000,104.560000,168.740000,168.740000,42.935000,111.620000
111.640000,104.580000,168.760000,168.760000,42.940000,111.640000
111.660000,104.600000,168.780000,168.780000,42.945000,111.660000
111.680000,104.620000,168.800000,168.800000,42.950000,111.680000
111.700000,104.640000,168.820000,168.820000,42.955000,111.700000
111.720000,104.660000,168.840000,168.840000,42.960000,111.720000
111.740000,104.680000,168.860000,168.860000,42.965000,111.740000
111.760000,104.700000,168.880000,168.880000,42.970000,111.760000
111.780000,104.720000,168.900000,168.900000,42.975000,111.780000
111.800000,104.740000,168.920000,168.920000,42.980000,111.800000
111.820000,104.760000,168.940000,168.940000,42.985000,111.820000
111.840000,104.780000,168.960000,168.960000,42.990000,111.840000
111.860000,104.800000,168.980000,168.980000,42.995000,111.860000
111.880000,104.820000,169.000000,169.000000,43.000000,111.880000
111.900000,104.840000,169.020000,169.020000,43.005000,111.900000
111.920000,104.860000,169.040000,169.040000,43.010000,111.920000
111.940000,104.880000,169.060000,169.060000,43.015000,111.940000
111.960000,104.900000,169.080000,169.080000,43.020000,111.960000
111.980000,104.920000,169.100000,169.100000,43.025000,111.980000
112.000000,104.940000,169.120000,169.120000,43.030000,112.000000
112.020000,104.960000,169.140000,169.140000,43.035000,112.020000
112.040000,104.980000,169.160000,169.160000,43.040000,112.040000
112.060000,105.000000,169.180000,169.180000,43.045000,112.060000
112.080000,105.020000,169.200000,169.200000,43.050000,112.080000
112.100000,105.040000,169.220000,169.220000,43.055000,112.100000
112.120000,105.060000,169.240000,169.240000,43.060000,112.120000
112.140000,105.080000,169.260000,169.260000,43.065000,112.140000
112.160000,105.100000,169.280000,169.280000,43.070000,112.160000
112.180000,105.120000,169.300000,169.300000,43.075000,112.180000
112.200000,105.140000,169.320000,169.320000,43.080000,112.200000
112.220000,105.160000,169.340000,169.340000,43.085000,112.220000
112.240000,105.180000,169.360000,169.360000,43.090000,112.240000
112.260000,105.200000,169.380000,169.380000,43.095000,112.260000
112.280000,105.220000,169.400000,169.400000,43.100000,112.280000
112.300000,105.240000,169.420000,169.420000,43.105000,112.300000
112.320000,105.260000,169.440000,169.440000,43.110000,112.320000
112.340000,105.280000,169.460000,169.460000,43.115000,112.340000
112.360000,105.300000,169.480000,169.480000,43.120000,112.360000
112.380000,105.320000,169.500000,169.500000,43.125000,112.380000
112.400000,105.340000,169.520000,169.520000,43.130000,112.400000
112.420000,105.360000,169.540000,169.540000,43.135000,112.420000
112.440000,105.380000,169.560000,169.560000,43.140000,112.440000
112.460000,105.400000,169.580000,169.580000,43.145000,112.460000
112.480000,105.420000,169.600000,169.600000,43.150000,112.480000
112.500000,105.440000,169.620000,169.620000,43.155000,112.500000
112.520000,105.460000,169.640000,169.640000,43.160000,112.520000
112.540000,105.480000,169.660000,169.660000,43.165000,112.540000
112.560000,105.500000,169.680000,169.680000,43.170000,112.560000
112.580000,105.520000,169.700000,169.700000,43.175000,112.580000
112.600000,105.540000,169.720000,169.720000,43.180000,112.600000
112.620000,105.560000,169.740000,169.740000,43.185000,112.620000
112.640000,105.580000,169.760000,169.760000,43.190000,112.640000
112.660000,105.600000,169.780000,169.780000,43.195000,112.660000
112.680000,105.620000,169.800000,169.800000,43.200000,112.680000
112.700000,105.640000,169.820000,169.820000,43.205000,112.700000
112.720000,105.660000,169.840000,169.840000,43.210000,112.720000
112.740000,105.680000,169.860000,169.860000,43.215000,112.740000
112.760000,105.700000,169.880000,169.880000,43.220000,112.760000
112.780000,105.720000,169.900000,169.900000,43.225000,112.780000
112.800000,105.740000,169.920000,169.920000,43.230000,112.800000
112.820000,105.760000,169.940000,169.940000,43.235000,112.820000
112.840000,105.780000,169.960000,169.960000,43.240000,112.840000
112.860000,105.800000,169.980000,169.980000,43.245000,112.860000
112.880000,105.820000,170.180000,170.180000,43.295000,112.880000
112.900000,105.840000,170.200000,170.200000,43.300000,112.900000
112.920000,105.920000,170.460000,170.460000,43.365000,112.920000
112.940000,105.940000,170.480000,170.480000,43.370000,112.940000
112.960000,105.960000,170.500000,170.500000,43.375000,112.960000
112.980000,105.980000,170.540000,170.540000,43.385000,112.980000
113.000000,106.020000,170.560000,170.580000,43.390000,113.000000
113.020000,106.040000,170.580000,170.600000,43.395000,113.020000
113.040000,106.060000,170.600000,170.620000,43.400000,113.040000
113.060000,106.080000,170.620000,170.640000,43.405000,113.060000
113.080000,106.100000,170.640000,170.660000,43.410000,113.080000
113.100000,106.120000,170.660000,170.680000,43.415000,113.100000
113.120000,106.140000,170.680000,170.700000,43.420000,113.120000
113.140000,106.160000,170.700000,170.720000,43.425000,113.140000
113.160000,106.180000,170.720000,170.740000,43.430000,113.160000
113.180000,106.200000,170.740000,170.760000,43.435000,113.180000
113.200000,106.220000,170.760000,170.780000,43.440000,113.200000
113.220000,106.240000,170.780000,170.800000,43.445000,113.220000
113.240000,106.260000,170.800000,170.820000,43.450000,113.240000
113.260000,106.280000,170.820000,170.840000,43.455000,113.260000
113.280000,106.300000,170.840000,170.860000,43.460000,113.280000
113.300000,106.320000,170.860000,170.880000,43.465000,113.300000
113.320000,106.340000,170.880000,170.900000,43.470000,113.320000
113.340000,106.360000,170.900000,170.920000,43.475000,113.340000
113.360000,106.380000,170.920000,170.940000,43.480000,113.360000
113.380000,106.400000,170.940000,170.960000,43.485000,113.380000
113.400000,106.420000,170.960000,170.980000,43.490000,113.400000
113.420000,106.440000,171.200000,171.200000,43.550000,113.420000
113.440000,106.460000,171.940000,171.940000,43.735000,113.440000
113.460000,106.480000,171.960000,171.960000,43.740000,113.460000
113.480000,106.500000,171.980000,171.980000,43.745000,113.480000
113.500000,106.520000,172.000000,172.000000,43.750000,113.500000
113.520000,106.540000,172.020000,172.040000,43.755000,113.520000
113.540000,106.560000,172.040000,172.060000,43.760000,113.540000
113.560000,106.570000,172.060000,172.080000,43.765000,113.560000
113.580000,106.580000,172.080000,172.100000,43.770000,113.580000
113.600000,106.590000,172.100000,172.120000,43.775000,113.600000
113.620000,106.600000,172.120000,172.140000,43.780000,113.620000
113.640000,106.620000,172.140000,172.160000,43.785000,113.640000
113.660000,106.640000,172.160000,172.180000,43.790000,113.660000
113.680000,106.660000,172.180000,172.200000,43.795000,113.680000
113.700000,106.680000,172.200000,172.220000,43.800000,113.700000
113.720000,106.700000,172.480000,172.480000,43.870000,113.720000
113.740000,106.720000,172.500000,172.500000,43.875000,113.740000
113.760000,106.740000,172.520000,172.520000,43.880000,113.760000
113.780000,106.760000,172.540000,172.540000,43.885000,113.780000
113.800000,106.780000,172.560000,172.560000,43.890000,113.800000
113.820000,106.800000,172.580000,172.580000,43.895000,113.820000
113.840000,106.820000,172.600000,172.600000,43.900000,113.840000
113.860000,106.840000,172.620000,172.620000,43.905000,113.860000
113.880000,106.860000,172.640000,172.640000,43.910000,113.880000
113.900000,106.880000,172.660000,172.660000,43.915000,113.900000
113.920000,106.900000,172.680000,172.680000,43.920000,113.920000
113.940000,106.920000,172.700000,172.690000,43.925000,113.940000
113.960000,106.940000,172.720000,172.700000,43.930000,113.960000
113.980000,106.980000,172.740000,172.720000,43.935000,113.980000
114.000000,107.000000,172.760000,172.740000,43.940000,114.000000
114.020000,107.020000,172.780000,172.760000,43.945000,114.020000
114.040000,107.040000,172.800000,172.780000,43.950000,114.040000
114.060000,107.060000,172.820000,172.800000,43.955000,114.060000
114.080000,107.080000,172.840000,172.820000,43.960000,114.080000
114.100000,107.100000,172.860000,172.840000,43.965000,114.100000
114.120000,107.140000,172.880000,172.860000,43.970000,114.120000
114.140000,107.160000,172.940000,172.880000,43.985000,114.140000
114.160000,107.180000,172.960000,172.900000,43.990000,114.160000
114.180000,107.200000,172.980000,172.920000,43.995000,114.180000
114.200000,107.320000,173.000000,172.930000,44.000000,114.200000
114.220000,107.340000,173.020000,172.940000,44.005000,114.220000
114.240000,107.360000,173.040000,172.960000,44.010000,114.240000
114.260000,107.380000,173.060000,172.980000,44.015000,114.260000
114.280000,107.400000,173.080000,173.000000,44.020000,114.280000
114.300000,107.420000,173.100000,173.020000,44.025000,114.300000
114.320000,107.440000,173.120000,173.040000,44.030000,114.320000
114.340000,107.460000,173.140000,173.060000,44.035000,114.340000
114.360000,107.480000,173.160000,173.080000,44.040000,114.360000
114.380000,107.500000,173.180000,173.100000,44.045000,114.380000
114.400000,107.520000,173.200000,173.120000,44.050000,114.400000
114.420000,107.540000,173.220000,173.140000,44.055000,114.420000
114.440000,107.560000,173.240000,173.160000,44.060000,114.440000
114.460000,107.580000,173.260000,173.180000,44.065000,114.460000
114.480000,107.600000,173.280000,173.200000,44.070000,114.480000
114.500000,107.620000,173.300000,173.220000,44.075000,114.500000
114.520000,107.640000,173.320000,173.240000,44.080000,114.520000
114.540000,107.660000,173.340000,173.260000,44.085000,114.540000
114.560000,107.680000,173.360000,173.280000,44.090000,114.560000
114.580000,107.700000,173.380000,173.300000,44.095000,114.580000
114.600000,107.720000,173.400000,173.320000,44.100000,114.600000
114.620000,107.740000,173.420000,173.340000,44.105000,114.620000
114.640000,107.760000,173.440000,173.360000,44.110000,114.640000
114.660000,107.780000,173.460000,173.380000,44.115000,114.660000
114.680000,107.800000,173.980000,173.980000,44.245000,114.680000
114.700000,107.820000,174.000000,174.000000,44.250000,114.700000
114.720000,107.840000,174.020000,174.020000,44.255000,114.720000
114.740000,107.860000,174.040000,174.040000,44.260000,114.740000
114.760000,107.880000,174.060000,174.060000,44.265000,114.760000
114.780000,107.900000,174.080000,174.080000,44.270000,114.780000
114.800000,107.920000,174.100000,174.160000,44.275000,114.800000
114.820000,107.940000,174.120000,174.180000,44.280000,114.820000
114.840000,107.960000,174.140000,174.200000,44.285000,114.840000
114.860000,107.980000,174.160000,174.220000,44.290000,114.860000
114.880000,108.000000,174.180000,174.240000,44.295000,114.880000
114.900000,108.020000,174.200000,174.260000,44.300000,114.900000
114.920000,108.040000,174.220000,174.280000,44.305000,114.920000
114.940000,108.060000,174.240000,174.300000,44.310000,114.940000
114.960000,108.080000,174.260000,174.320000,44.315000,114.960000
114.980000,108.100000,174.280000,174.340000,44.320000,114.980000
115.000000,108.120000,174.300000,174.360000,44.325000,115.000000
115.020000,108.140000,174.500000,174.400000,44.375000,115.020000
115.040000,108.160000,174.520000,174.420000,44.380000,115.040000
115.060000,108.180000,174.540000,174.440000,44.385000,115.060000
115.080000,108.200000,174.560000,174.460000,44.390000,115.080000
115.100000,108.220000,174.580000,174.480000,44.395000,115.100000
115.120000,108.230000,174.600000,174.500000,44.400000,115.120000
115.140000,108.240000,174.620000,174.520000,44.405000,115.140000
115.160000,108.260000,174.640000,174.540000,44.410000,115.160000
115.180000,108.280000,174.660000,174.560000,44.415000,115.180000
115.200000,108.300000,174.680000,174.580000,44.420000,115.200000
115.220000,108.320000,174.700000,174.600000,44.425000,115.220000
115.240000,108.340000,174.720000,174.620000,44.430000,115.240000
115.260000,108.360000,174.740000,174.640000,44.435000,115.260000
115.280000,108.380000,174.940000,174.940000,44.485000,115.280000
115.300000,108.400000,174.960000,174.960000,44.490000,115.300000
115.320000,108.420000,174.980000,174.980000,44.495000,115.320000
115.340000,108.440000,175.000000,175.000000,44.500000,115.340000
115.360000,108.460000,175.020000,175.020000,44.505000,115.360000
115.380000,108.480000,175.040000,175.040000,44.510000,115.380000
115.400000,108.500000,175.060000,175.060000,44.515000,115.400000
115.420000,108.520000,175.080000,175.080000,44.520000,115.420000
115.440000,108.540000,175.100000,175.100000,44.525000,115.440000
115.460000,108.560000,175.120000,175.120000,44.530000,115.460000
115.480000,108.580000,175.140000,175.140000,44.535000,115.480000
115.500000,108.600000,175.160000,175.160000,44.540000,115.500000
115.520000,108.620000,175.180000,175.180000,44.545000,115.520000
115.540000,108.640000,175.200000,175.200000,44.550000,115.540000
115.560000,108.660000,175.220000,175.220000,44.555000,115.560000
115.580000,108.680000,175.240000,175.240000,44.560000,115.580000
115.600000,108.700000,175.260000,175.260000,44.565000,115.600000
115.620000,108.720000,175.280000,175.280000,44.570000,115.620000
115.640000,108.740000,175.300000,175.300000,44.575000,115.640000
115.660000,108.760000,175.320000,175.320000,44.580000,115.660000
115.680000,108.780000,175.340000,175.340000,44.585000,115.680000
115.700000,108.800000,175.360000,175.360000,44.590000,115.700000
115.720000,108.820000,175.380000,175.380000,44.595000,115.720000
115.740000,108.840000,175.400000,175.400000,44.600000,115.740000
115.760000,108.860000,175.760000,175.760000,44.690000,115.760000
115.780000,108.880000,175.780000,175.780000,44.695000,115.780000
115.800000,108.900000,175.800000,175.800000,44.700000,115.800000
115.820000,108.906667,175.820000,175.820000,44.705000,115.820000
115.840000,108.913333,175.840000,175.840000,44.710000,115.840000
115.860000,108.920000,175.860000,175.860000,44.715000,115.860000
115.880000,108.926667,175.880000,175.880000,44.720000,115.880000
115.900000,108.933333,175.900000,175.900000,44.725000,115.900000
115.920000,108.940000,175.920000,175.920000,44.730000,115.920000
115.940000,108.960000,175.940000,175.940000,44.735000,115.940000
115.960000,108.980000,175.960000,175.960000,44.740000,115.960000
115.980000,109.000000,175.980000,175.980000,44.745000,115.980000
116.000000,109.020000,176.000000,176.000000,44.750000,116.000000
116.020000,109.040000,176.020000,176.020000,44.755000,116.020000
116.040000,109.060000,176.040000,176.040000,44.760000,116.040000
116.060000,109.080000,176.060000,176.060000,44.765000,116.060000
116.080000,109.100000,176.080000,176.080000,44.770000,116.080000
116.100000,109.120000,176.100000,176.100000,44.775000,116.100000
116.120000,109.140000,176.120000,176.120000,44.780000,116.120000
116.140000,109.160000,176.140000,176.140000,44.785000,116.140000
116.160000,109.180000,176.160000,176.160000,44.790000,116.160000
116.180000,109.200000,176.180000,176.180000,44.795000,116.180000
116.200000,109.220000,176.200000,176.200000,44.800000,116.200000
116.220000,109.240000,176.220000,176.220000,44.805000,116.220000
116.240000,109.260000,176.240000,176.240000,44.810000,116.240000
116.260000,109.280000,176.260000,176.260000,44.815000,116.260000
116.280000,109.300000,176.280000,176.280000,44.820000,116.280000
116.300000,109.320000,176.300000,176.300000,44.825000,116.300000
116.320000,109.340000,176.320000,176.320000,44.830000,116.320000
116.340000,109.360000,176.340000,176.340000,44.835000,116.340000
116.360000,109.380000,176.360000,176.360000,44.840000,116.360000
116.380000,109.400000,176.380000,176.380000,44.845000,116.380000
116.400000,109.420000,176.400000,176.400000,44.850000,116.400000
116.420000,109.440000,176.420000,176.420000,44.855000,116.420000
116.440000,109.445000,176.440000,176.440000,44.860000,116.440000
116.460000,109.450000,176.460000,176.460000,44.865000,116.460000
116.480000,109.455000,176.480000,176.480000,44.870000,116.480000
116.500000,109.460000,176.980000,176.980000,44.995000,116.500000
116.520000,109.480000,177.000000,177.000000,45.000000,116.520000
116.540000,109.490000,177.020000,177.020000,45.005000,116.540000
116.560000,109.500000,177.040000,177.040000,45.010000,116.560000
116.580000,109.520000,177.060000,177.060000,45.015000,116.580000
116.600000,109.540000,177.080000,177.080000,45.020000,116.600000
116.620000,109.560000,177.100000,177.100000,45.025000,116.620000
116.640000,109.580000,177.120000,177.120000,45.030000,116.640000
116.660000,109.600000,177.140000,177.140000,45.035000,116.660000
116.680000,109.620000,177.160000,177.160000,45.040000,116.680000
116.700000,109.640000,177.180000,177.180000,45.045000,116.700000
116.720000,109.660000,177.200000,177.200000,45.050000,116.720000
116.740000,109.680000,177.760000,177.760000,45.190000,116.740000
116.760000,109.700000,177.780000,177.780000,45.195000,116.760000
116.780000,109.720000,177.800000,177.800000,45.200000,116.780000
116.800000,109.740000,177.820000,177.820000,45.205000,116.800000
116.820000,109.750000,177.840000,177.840000,45.210000,116.820000
116.840000,109.760000,177.860000,177.860000,45.215000,116.840000
116.860000,109.780000,177.880000,177.880000,45.220000,116.860000
116.880000,109.800000,177.900000,177.900000,45.225000,116.880000
116.900000,109.820000,177.920000,177.920000,45.230000,116.900000
116.920000,109.840000,177.940000,177.940000,45.235000,116.920000
116.940000,109.860000,177.960000,177.960000,45.240000,116.940000
116.960000,109.880000,177.980000,177.980000,45.245000,116.960000
116.980000,109.900000,178.000000,178.000000,45.250000,116.980000
117.000000,109.920000,178.020000,178.020000,45.255000,117.000000
117.020000,109.940000,178.040000,178.040000,45.260000,117.020000
117.040000,109.960000,178.060000,178.060000,45.265000,117.040000
117.060000,109.980000,178.080000,178.080000,45.270000,117.060000
117.080000,110.000000,178.100000,178.100000,45.275000,117.080000
117.100000,110.020000,178.120000,178.120000,45.280000,117.100000
117.120000,110.040000,178.140000,178.140000,45.285000,117.120000
117.140000,110.060000,178.160000,178.160000,45.290000,117.140000
117.160000,110.080000,178.180000,178.180000,45.295000,117.160000
117.180000,110.100000,178.200000,178.200000,45.300000,117.180000
117.200000,110.120000,178.220000,178.220000,45.305000,117.200000
117.220000,110.140000,178.240000,178.240000,45.310000,117.220000
117.240000,110.160000,178.260000,178.260000,45.315000,117.240000
117.260000,110.180000,178.280000,178.280000,45.320000,117.260000
117.280000,110.200000,178.300000,178.300000,45.325000,117.280000
117.300000,110.220000,178.320000,178.320000,45.330000,117.300000
117.320000,110.240000,178.340000,178.340000,45.335000,117.320000
117.340000,110.260000,178.360000,178.360000,45.340000,117.340000
117.360000,110.280000,178.380000,178.380000,45.345000,117.360000
117.380000,110.300000,178.400000,178.400000,45.350000,117.380000
117.400000,110.320000,178.420000,178.420000,45.355000,117.400000
117.420000,110.340000,178.440000,178.440000,45.360000,117.420000
117.440000,110.360000,178.460000,178.460000,45.365000,117.440000
117.460000,110.380000,178.480000,178.480000,45.370000,117.460000
117.480000,110.400000,178.500000,178.500000,45.375000,117.480000
117.500000,110.420000,178.520000,178.520000,45.380000,117.500000
117.520000,110.440000,178.540000,178.540000,45.385000,117.520000
117.540000,110.460000,178.560000,178.560000,45.390000,117.540000
117.560000,110.480000,178.580000,178.580000,45.395000,117.560000
117.580000,110.500000,178.600000,178.600000,45.400000,117.580000
117.600000,110.520000,178.620000,178.620000,45.405000,117.600000
117.620000,110.540000,178.640000,178.640000,45.410000,117.620000
117.640000,110.560000,178.660000,178.660000,45.415000,117.640000
117.660000,110.580000,178.680000,178.680000,45.420000,117.660000
117.680000,110.600000,178.700000,178.700000,45.425000,117.680000
117.700000,110.620000,178.720000,178.720000,45.430000,117.700000
117.720000,110.640000,178.740000,178.740000,45.435000,117.720000
117.740000,110.660000,178.840000,178.840000,45.460000,117.740000
117.760000,110.680000,178.860000,178.860000,45.465000,117.760000
117.780000,110.700000,178.880000,178.880000,45.470000,117.780000
117.800000,110.720000,178.900000,178.900000,45.475000,117.800000
117.820000,110.740000,178.920000,178.920000,45.480000,117.820000
117.840000,110.760000,178.940000,178.940000,45.485000,117.840000
117.860000,110.780000,178.960000,178.960000,45.490000,117.860000
117.880000,110.800000,178.980000,178.980000,45.495000,117.880000
117.900000,110.820000,179.000000,179.000000,45.500000,117.900000
117.920000,110.840000,179.020000,179.020000,45.505000,117.920000
117.940000,110.860000,179.040000,179.040000,45.510000,117.940000
117.960000,110.880000,179.060000,179.060000,45.515000,117.960000
117.980000,110.900000,179.080000,179.080000,45.520000,117.980000
118.000000,110.920000,179.100000,179.100000,45.525000,118.000000
118.020000,110.940000,179.120000,179.120000,45.530000,118.020000
118.040000,110.960000,179.140000,179.140000,45.535000,118.040000
118.060000,110.980000,179.160000,179.160000,45.540000,118.060000
118.080000,111.000000,179.180000,179.180000,45.545000,118.080000
118.100000,111.020000,179.200000,179.200000,45.550000,118.100000
118.120000,111.040000,179.220000,179.220000,45.555000,118.120000
118.140000,111.060000,179.240000,179.240000,45.560000,118.140000
118.160000,111.080000,179.260000,179.260000,45.565000,118.160000
118.180000,111.100000,179.280000,179.280000,45.570000,118.180000
118.200000,111.120000,179.300000,179.300000,45.575000,118.200000
118.220000,111.140000,179.320000,179.320000,45.580000,118.220000
118.240000,111.160000,179.340000,179.340000,45.585000,118.240000
118.260000,111.180000,179.360000,179.360000,45.590000,118.260000
118.280000,111.200000,179.380000,179.380000,45.595000,118.280000
118.300000,111.204000,179.400000,179.400000,45.600000,118.300000
118.320000,111.208000,179.940000,179.940000,45.735000,118.320000
118.340000,111.212000,179.960000,179.960000,45.740000,118.340000
118.360000,111.216000,179.980000,179.980000,45.745000,118.360000
118.380000,111.220000,180.000000,180.000000,45.750000,118.380000
118.400000,111.240000,180.020000,180.020000,45.755000,118.400000
118.420000,111.260000,180.040000,180.040000,45.760000,118.420000
118.440000,111.280000,180.060000,180.060000,45.765000,118.440000
118.460000,111.300000,180.080000,180.080000,45.770000,118.460000
118.480000,111.320000,180.100000,180.100000,45.775000,118.480000
118.500000,111.340000,180.120000,180.120000,45.780000,118.500000
118.520000,111.360000,180.140000,180.140000,45.785000,118.520000
118.540000,111.380000,180.160000,180.160000,45.790000,118.540000
118.560000,111.400000,180.180000,180.180000,45.795000,118.560000
118.580000,111.420000,180.200000,180.200000,45.800000,118.580000
118.600000,111.440000,180.220000,180.220000,45.805000,118.600000
118.620000,111.460000,180.240000,180.240000,45.810000,118.620000
118.640000,111.480000,180.260000,180.260000,45.815000,118.640000
118.660000,111.500000,180.280000,180.280000,45.820000,118.660000
118.680000,111.520000,180.300000,180.300000,45.825000,118.680000
118.700000,111.540000,180.320000,180.320000,45.830000,118.700000
118.720000,111.560000,180.340000,180.340000,45.835000,118.720000
118.740000,111.580000,180.360000,180.360000,45.840000,118.740000
118.760000,111.600000,180.380000,180.380000,45.845000,118.760000
118.780000,111.620000,180.400000,180.400000,45.850000,118.780000
118.800000,111.640000,180.420000,180.420000,45.855000,118.800000
118.820000,111.660000,180.440000,180.440000,45.860000,118.820000
118.840000,111.680000,180.460000,180.460000,45.865000,118.840000
118.860000,111.686667,180.480000,180.480000,45.870000,118.860000
118.880000,111.693333,180.500000,180.500000,45.875000,118.880000
118.900000,111.700000,180.520000,180.520000,45.880000,118.900000
118.920000,111.720000,180.900000,180.900000,45.975000,118.920000
118.940000,111.740000,180.920000,180.920000,45.980000,118.940000
118.960000,111.760000,180.940000,180.940000,45.985000,118.960000
118.980000,111.780000,180.960000,180.960000,45.990000,118.980000
119.000000,111.800000,180.980000,180.980000,45.995000,119.000000
119.020000,111.820000,181.000000,181.000000,46.000000,119.020000
119.040000,111.840000,181.020000,181.020000,46.005000,119.040000
119.060000,111.860000,181.040000,181.040000,46.010000,119.060000
119.080000,111.880000,181.060000,181.060000,46.015000,119.080000
119.100000,111.900000,181.080000,181.080000,46.020000,119.100000
119.120000,111.920000,181.100000,181.100000,46.025000,119.120000
119.140000,111.940000,181.120000,181.120000,46.030000,119.140000
119.160000,111.960000,181.140000,181.140000,46.035000,119.160000
119.180000,111.980000,181.160000,181.160000,46.040000,119.180000
119.200000,112.000000,181.180000,181.180000,46.045000,119.200000
119.220000,112.020000,181.200000,181.200000,46.050000,119.220000
119.240000,112.040000,181.220000,181.220000,46.055000,119.240000
119.260000,112.060000,181.240000,181.240000,46.060000,119.260000
119.280000,112.080000,181.260000,181.260000,46.065000,119.280000
119.300000,112.100000,181.280000,181.280000,46.070000,119.300000
119.320000,112.120000,181.300000,181.300000,46.075000,119.320000
119.340000,112.140000,181.320000,181.320000,46.080000,119.340000
119.360000,112.160000,181.340000,181.340000,46.085000,119.360000
119.380000,112.180000,181.360000,181.360000,46.090000,119.380000
119.400000,112.200000,181.380000,181.380000,46.095000,119.400000
119.420000,112.220000,181.400000,181.400000,46.100000,119.420000
119.440000,112.240000,181.420000,181.420000,46.105000,119.440000
119.460000,112.260000,181.440000,181.440000,46.110000,119.460000
119.480000,112.280000,181.460000,181.460000,46.115000,119.480000
119.500000,112.300000,181.480000,181.480000,46.120000,119.500000
119.520000,112.320000,181.500000,181.500000,46.125000,119.520000
119.540000,112.340000,181.520000,181.520000,46.130000,119.540000
119.560000,112.360000,181.540000,181.540000,46.135000,119.560000
119.580000,112.380000,181.960000,181.960000,46.240000,119.580000
119.600000,112.400000,181.980000,181.980000,46.245000,119.600000
119.620000,112.420000,182.000000,182.000000,46.250000,119.620000
119.640000,112.440000,182.020000,182.020000,46.255000,119.640000
119.660000,112.460000,182.040000,182.040000,46.260000,119.660000
119.680000,112.464000,182.060000,182.060000,46.265000,119.680000
119.700000,112.468000,182.080000,182.080000,46.270000,119.700000
119.720000,112.472000,182.100000,182.100000,46.275000,119.720000
119.740000,112.476000,182.120000,182.120000,46.280000,119.740000
119.760000,112.480000,182.140000,182.140000,46.285000,119.760000
119.780000,112.500000,182.160000,182.160000,46.290000,119.780000
119.800000,112.520000,182.180000,182.180000,46.295000,119.800000
119.820000,112.540000,182.380000,182.380000,46.345000,119.820000
119.840000,112.560000,182.400000,182.400000,46.350000,119.840000
119.860000,112.580000,182.420000,182.420000,46.355000,119.860000
119.880000,112.600000,182.440000,182.440000,46.360000,119.880000
119.900000,112.620000,182.460000,182.460000,46.365000,119.900000
119.920000,112.640000,182.480000,182.480000,46.370000,119.920000
119.940000,112.660000,182.500000,182.500000,46.375000,119.940000
119.960000,112.680000,182.520000,182.520000,46.380000,119.960000
119.980000,112.700000,182.540000,182.540000,46.385000,119.980000
120.000000,112.720000,182.560000,182.560000,46.390000,120.000000
